User;Gain;HeadSet;Rates Hz;Date;Start;MAC
;24;16;250.0;20241203;03:23:26 064 PM;0c:dc:7e:cb:72:aa
tpsLocalPC;tps;Fp1;Fp2;F3;Fz;F4;C1;Cz;C2;P3;Pz;P4;O1;Oz;O2;T3;T4;Marker;Tps_Marker;Marker_int
1733235806.457;2098000;-34588.3369;-32514.4753;-26195.2803;-33891.0073;-20704.1726;-36559.6488;-31904.9656;-30902.0206;-14250.1965;-17894.6927;-11440.4038;-17558.0978;-16921.8779;-16992.5541;-30165.5307;-42916.4842;N;0.0;0
1733235806.461;2098004;-34582.6373;-32508.6638;-26168.5029;-33839.9559;-20691.6109;-36547.8918;-31893.8792;-30895.5163;-14218.3006;-17883.718;-11431.329;-17542.2505;-16892.9994;-16990.3859;-30160.3004;-42912.3044;N;0.0;0
1733235806.465;2098008;-34586.2806;-32517.6939;-26160.8139;-33840.3806;-20699.6799;-36549.7693;-31897.3437;-30900.8583;-14225.7884;-17893.0834;-11440.3367;-17550.7218;-16935.1995;-17010.7931;-30160.6357;-42916.4395;N;0.0;0
1733235806.469;2098012;-34583.0843;-32521.1808;-26179.7905;-33885.5088;-20714.5885;-36562.0181;-31914.3534;-30909.8884;-14258.3102;-17912.06;-11456.4076;-17570.2572;-16989.6036;-17027.7357;-30166.2907;-42922.2509;N;0.0;0
1733235806.471;2098016;-34575.887;-32514.4976;-26195.4814;-33909.604;-20716.3543;-36562.1522;-31917.3038;-30905.8428;-14274.9175;-17912.4624;-11454.6865;-17572.9617;-16990.3636;-17024.1371;-30164.3685;-42919.6134;N;0.0;0
1733235806.475;2098020;-34587.4652;-32519.6609;-26198.9459;-33897.6681;-20712.0851;-36567.4719;-31919.8966;-30914.7164;-14268.7261;-17917.3574;-11457.6593;-17577.0074;-16947.0683;-17031.2673;-30169.1964;-42928.0177;N;0.0;0
1733235806.479;2098024;-34577.0493;-32516.2858;-26174.0908;-33852.5176;-20698.5399;-36558.3301;-31907.0891;-30907.5862;-14236.5843;-17907.1426;-11449.255;-17562.0094;-16918.9051;-17024.3829;-30163.1615;-42923.4356;N;0.0;0
1733235806.483;2098028;-34591.0639;-32526.9029;-26180.0364;-33861.8159;-20715.9072;-36570.2435;-31916.9238;-30918.9856;-14252.6776;-17920.7548;-11464.633;-17577.8791;-16969.9565;-17038.5987;-30179.9923;-42932.5998;N;0.0;0
1733235806.481;2098032;-34598.4399;-32531.6191;-26205.0033;-33908.0393;-20734.1462;-36583.4534;-31933.9558;-30930.9214;-14290.1614;-17939.2621;-11482.5815;-17601.0132;-17032.0719;-17056.6365;-30187.0555;-42940.9146;N;0.0;0
1733235806.485;2098036;-34592.1144;-32521.1808;-26214.9274;-33931.464;-20726.8149;-36579.4525;-31934.1794;-30924.1042;-14295.6823;-17934.7247;-11473.0373;-17595.4923;-17010.2343;-17032.5637;-30176.9078;-42932.1751;N;0.0;0
1733235806.489;2098040;-34584.716;-32512.5307;-26200.0859;-33899.5904;-20709.4252;-36566.9802;-31917.6391;-30912.4142;-14271.2072;-17915.681;-11453.0995;-17577.0745;-16945.4366;-17008.4909;-30165.8884;-42920.4404;N;0.0;0
1733235806.493;2098044;-34576.0435;-32500.5949;-26164.9713;-33842.2358;-20689.5992;-36549.6576;-31895.1309;-30895.9633;-14234.0362;-17896.0338;-11436.8275;-17556.1532;-16909.3385;-16999.0137;-30161.9098;-42911.1198;N;0.0;0
1733235806.51;2098048;-34567.7957;-32498.1138;-26151.1803;-33835.1503;-20690.2027;-36542.885;-31889.1406;-30891.8059;-14227.0625;-17893.9775;-11439.6662;-17552.5099;-16945.4589;-17009.6084;-30154.6454;-42910.6727;N;0.0;0
1733235806.514;2098052;-34573.9424;-32510.6308;-26174.359;-33882.8266;-20708.6653;-36555.3796;-31905.0103;-30902.0653;-14255.8962;-17907.7014;-11458.5981;-17571.0618;-17004.8028;-17032.0496;-30158.9146;-42919.7252;N;0.0;0
1733235806.518;2098056;-34585.6994;-32518.1633;-26199.7059;-33919.014;-20720.8693;-36565.2591;-31917.8849;-30911.6989;-14280.3937;-17914.4964;-11462.3532;-17585.6352;-16995.4374;-17026.3723;-30168.3471;-42923.7708;N;0.0;0
1733235806.522;2098060;-34596.1824;-32531.9543;-26202.0081;-33906.6312;-20721.4504;-36570.6459;-31919.539;-30917.9574;-14279.1644;-17913.5129;-11458.9557;-17585.7693;-16943.6708;-17018.3703;-30182.5851;-42934.522;N;0.0;0
1733235806.514;2098064;-34606.4642;-32539.5092;-26195.3026;-33876.121;-20723.2386;-36577.9996;-31924.2328;-30926.5852;-14260.0983;-17919.5479;-11468.4552;-17583.4;-16923.9789;-17028.0039;-30191.5482;-42943.8651;N;0.0;0
1733235806.518;2098068;-34594.9307;-32527.2381;-26178.7176;-33861.0336;-20717.1813;-36570.02;-31914.1299;-30917.7339;-14247.939;-17912.6859;-11469.9975;-17569.8996;-16954.7126;-17031.8931;-30178.45;-42933.5162;N;0.0;0
1733235806.522;2098072;-34582.3243;-32513.4918;-26181.3328;-33889.2862;-20715.9072;-36557.2348;-31906.4856;-30906.1334;-14256.7456;-17904.304;-11455.8265;-17558.0755;-16984.5745;-17018.8397;-30166.0448;-42918.8311;N;0.0;0
1733235806.526;2098076;-34587.0182;-32518.7445;-26201.6505;-33921.1375;-20723.7303;-36562.0628;-31911.4476;-30909.1285;-14275.4316;-17906.5838;-11447.5787;-17563.4846;-16972.1246;-17008.1332;-30172.9068;-42922.0274;N;0.0;0
1733235806.539;2098080;-34606.6207;-32538.3469;-26211.2394;-33916.1754;-20731.5534;-36576.5467;-31921.2824;-30923.6571;-14275.2528;-17912.9988;-11456.7205;-17569.5866;-16930.9974;-17006.6133;-30183.9709;-42940.1547;N;0.0;0
1733235806.543;2098084;-34604.6761;-32535.5753;-26194.2521;-33877.4174;-20728.7148;-36574.6245;-31917.2367;-30926.0041;-14250.3977;-17908.2155;-11456.8099;-17558.679;-16909.6291;-17009.9214;-30183.3674;-42941.5852;N;0.0;0
1733235806.547;2098088;-34608.9229;-32535.4189;-26192.5757;-33878.5127;-20734.5039;-36579.8324;-31924.2328;-30930.5415;-14256.4103;-17917.8938;-11466.5553;-17569.9443;-16956.9924;-17031.8931;-30187.3907;-42939.1935;N;0.0;0
1733235806.551;2098092;-34592.8073;-32514.5647;-26197.4931;-33909.8051;-20730.8158;-36577.1055;-31920.7013;-30920.8855;-14276.1469;-17918.2515;-11466.8012;-17580.159;-17005.5628;-17034.3518;-30178.1371;-42921.9827;N;0.0;0
1733235806.557;2098096;-34586.1241;-32518.9009;-26197.7389;-33923.3503;-20723.3727;-36565.3038;-31910.263;-30910.179;-14279.9914;-17905.6898;-11451.0432;-17570.2348;-16979.4336;-17015.0623;-30171.3645;-42921.3569;N;0.0;0
1733235806.561;2098100;-34598.06;-32536.7153;-26199.1695;-33909.1569;-20720.8693;-36565.8402;-31909.1007;-30914.2917;-14268.8155;-17904.7287;-11445.9246;-17562.9035;-16922.2578;-17006.6804;-30176.7513;-42936.4666;N;0.0;0
1733235806.565;2098104;-34585.7888;-32522.1419;-26170.1569;-33860.743;-20706.363;-36554.3738;-31894.8403;-30906.7369;-14232.7622;-17895.788;-11442.3707;-17548.0396;-16894.2064;-17000.4889;-30166.4919;-42930.1634;N;0.0;0
1733235806.569;2098108;-34568.8909;-32510.072;-26154.6671;-33848.8072;-20708.0618;-36548.0706;-31892.7839;-30907.7874;-14230.6834;-17901.5771;-11455.0442;-17553.404;-16947.8953;-17024.7853;-30158.6017;-42925.3131;N;0.0;0
1733235806.571;2098112;-34564.9794;-32510.2732;-26171.0286;-33887.3416;-20721.7857;-36554.1279;-31905.2562;-30912.973;-14258.7125;-17910.3613;-11468.2987;-17569.4302;-17003.1264;-17036.9223;-30161.0157;-42934.0526;N;0.0;0
1733235806.575;2098116;-34551.8589;-32494.2917;-26179.1423;-33909.7828;-20715.5049;-36551.021;-31905.8821;-30908.0333;-14269.2849;-17900.7724;-11455.3124;-17565.988;-16983.0546;-17017.2527;-30153.2149;-42931.5269;N;0.0;0
1733235806.579;2098120;-34543.5888;-32492.1682;-26165.5524;-33882.3572;-20699.9928;-36541.8792;-31891.7111;-30899.7408;-14243.491;-17887.9648;-11435.1511;-17545.782;-16911.7749;-16992.6435;-30142.3743;-42930.7893;N;0.0;0
1733235806.583;2098124;-34526.6908;-32478.5784;-26131.6895;-33826.3884;-20678.7586;-36525.2048;-31873.2709;-30888.1849;-14210.4104;-17876.0514;-11427.395;-17530.5158;-16876.3027;-16986.5415;-30129.7456;-42922.7427;N;0.0;0
1733235806.586;2098128;-34528.9037;-32472.2528;-26126.4592;-33821.4934;-20681.8208;-36525.9424;-31872.4886;-30888.1849;-14216.9148;-17879.5829;-11436.4922;-17544.6868;-16933.322;-17009.3849;-30136.25;-42920.1499;N;0.0;0
1733235806.59;2098132;-34532.6588;-32485.0604;-26150.6662;-33869.2144;-20701.4009;-36537.677;-31889.2747;-30895.8516;-14248.5201;-17897.1291;-11450.1491;-17567.3291;-16994.3869;-17025.6346;-30140.3627;-42930.7446;N;0.0;0
1733235806.594;2098136;-34522.824;-32482.0206;-26167.2288;-33899.9704;-20699.814;-36542.1474;-31897.5449;-30896.4327;-14266.4462;-17902.5605;-11447.3552;-17573.0959;-16985.5133;-17018.9068;-30141.905;-42932.9127;N;0.0;0
1733235806.598;2098140;-34525.9085;-32487.0273;-26164.0772;-33881.8654;-20693.3767;-36542.5944;-31889.99;-30895.0692;-14247.6931;-17889.3507;-11436.0005;-17547.6149;-16920.6932;-16996.9574;-30151.7844;-42938.59;N;0.0;0
1733235806.601;2098144;-34524.6792;-32483.5852;-26148.6545;-33840.7159;-20690.918;-36542.818;-31886.2349;-30899.0031;-14221.4298;-17886.8026;-11442.326;-17542.5187;-16900.6884;-16996.3986;-30153.9302;-42942.8145;N;0.0;0
1733235806.605;2098148;-34516.9455;-32467.0225;-26133.2542;-33822.0298;-20687.0735;-36533.4526;-31878.6353;-30893.7281;-14216.0207;-17884.4333;-11442.1248;-17544.7762;-16939.1781;-17008.4462;-30144.6989;-42935.0585;N;0.0;0
1733235806.609;2098152;-34501.1875;-32460.1606;-26138.5739;-33847.6226;-20691.4097;-36528.8258;-31878.5459;-30889.0566;-14233.4551;-17883.9639;-11440.8284;-17549.6936;-16985.1109;-17013.6988;-30135.7135;-42930.454;N;0.0;0
1733235806.613;2098156;-34484.0884;-32458.3724;-26147.9169;-33867.2698;-20686.0676;-36524.0648;-31874.8578;-30880.3841;-14242.9993;-17878.063;-11432.7818;-17544.1951;-16975.6338;-17002.5453;-30126.3705;-42928.3306;N;0.0;0
1733235806.617;2098160;-34477.6735;-32446.9507;-26143.983;-33845.7674;-20670.2203;-36522.5002;-31872.0862;-30875.8914;-14230.8176;-17870.0611;-11423.6623;-17540.44;-16926.7729;-16994.4987;-30126.2811;-42926.0507;N;0.0;0
1733235806.621;2098164;-34478.3887;-32448.0012;-26123.1288;-33798.9852;-20658.0833;-36516.0182;-31864.6207;-30876.8526;-14207.2141;-17868.7871;-11424.0199;-17536.2602;-16907.0363;-17005.5181;-30120.8049;-42925.6707;N;0.0;0
1733235806.625;2098168;-34473.9407;-32439.5075;-26109.919;-33788.7704;-20662.1289;-36513.0678;-31864.8666;-30876.6067;-14209.5834;-17876.0067;-11433.81;-17539.2106;-16942.0391;-17016.1799;-30120.8049;-42926.4307;N;0.0;0
1733235806.629;2098172;-34461.6249;-32424.9566;-26112.7129;-33818.9229;-20666.8451;-36508.9104;-31863.4138;-30867.4648;-14224.5814;-17875.7384;-11427.9538;-17538.0036;-16967.1848;-16999.7513;-30116.7145;-42917.3782;N;0.0;0
1733235806.631;2098176;-34453.0642;-32427.7952;-26121.7207;-33842.6605;-20664.1406;-36508.2398;-31860.5304;-30863.5533;-14235.3326;-17872.7433;-11418.2755;-17533.7791;-16950.4881;-16982.7864;-30107.595;-42914.1819;N;0.0;0
1733235806.635;2098180;-34456.5287;-32435.4395;-26124.8499;-33832.6693;-20659.022;-36511.7043;-31862.0726;-30868.3589;-14223.7991;-17867.7365;-11410.4077;-17525.5537;-16895.8381;-16971.7446;-30111.0148;-42916.8865;N;0.0;0
1733235806.639;2098184;-34479.9757;-32450.7281;-26124.537;-33814.7432;-20672.6566;-36527.1941;-31875.8413;-30887.3802;-14213.0256;-17881.9522;-11426.7021;-17535.165;-16887.4562;-16990.8106;-30130.3491;-42934.5891;N;0.0;0
1733235806.643;2098188;-34501.2993;-32467.9613;-26136.8304;-33823.9968;-20697.02;-36544.4049;-31892.6722;-30907.4521;-14233.7903;-17905.6004;-11452.8537;-17560.5342;-16951.1363;-17024.3606;-30149.1693;-42948.9613;N;0.0;0
1733235806.647;2098192;-34499.1535;-32461.457;-26151.0238;-33857.055;-20701.1327;-36545.1202;-31898.5954;-30904.3229;-14261.3277;-17911.2777;-11460.2074;-17576.0016;-17009.3626;-17034.5977;-30146.5318;-42942.6357;N;0.0;0
1733235806.651;2098196;-34489.3411;-32451.801;-26158.087;-33878.3786;-20688.4146;-36541.9909;-31897.0978;-30896.3209;-14269.1061;-17905.958;-11450.9538;-17575.331;-17004.4452;-17025.1206;-30133.8136;-42934.9914;N;0.0;0
1733235806.655;2098200;-34478.8581;-32443.3073;-26142.7313;-33851.4224;-20672.8578;-36530.3457;-31883.128;-30884.5192;-14241.3229;-17885.7744;-11433.5865;-17550.543;-16931.4891;-17003.5288;-30124.3588;-42927.2801;N;0.0;0
1733235806.659;2098204;-34468.5987;-32437.3618;-26107.4603;-33799.3205;-20655.2222;-36513.3807;-31863.3243;-30870.907;-14201.6262;-17866.5295;-11418.1414;-17524.0785;-16882.6953;-16985.4462;-30113.5182;-42918.4288;N;0.0;0
1733235806.661;2098208;-34446.2469;-32428.1752;-26086.6508;-33778.3769;-20646.9968;-36496.6393;-31846.3594;-30859.4853;-14189.7351;-17860.0252;-11414.9004;-17518.0435;-16913.8759;-16986.5191;-30101.2471;-42910.3822;N;0.0;0
1733235806.665;2098212;-34468.1069;-32438.1664;-26117.8762;-33827.7742;-20674.0424;-36512.8219;-31864.5313;-30873.9468;-14230.1917;-17882.5557;-11435.4417;-17543.3457;-16976.9526;-17005.6745;-30116.8934;-42920.664;N;0.0;0
1733235806.669;2098216;-34488.9164;-32450.9069;-26150.2191;-33874.1094;-20692.6167;-36530.2563;-31880.334;-30887.0226;-14257.5279;-17893.7092;-11442.1025;-17554.7674;-16979.4783;-17005.5628;-30128.561;-42934.3209;N;0.0;0
1733235806.673;2098220;-34486.6142;-32451.5328;-26149.0345;-33862.3747;-20686.8947;-36530.2563;-31879.887;-30888.0284;-14246.9332;-17888.5236;-11432.6477;-17547.4584;-16927.8011;-16990.4307;-30124.0459;-42938.0536;N;0.0;0
1733235806.677;2098224;-34465.2236;-32436.8924;-26114.6799;-33807.2777;-20663.7606;-36513.8948;-31860.9998;-30876.562;-14202.2297;-17869.5247;-11417.8285;-17525.8666;-16884.3716;-16981.4005;-30105.1363;-42926.1401;N;0.0;0
1733235806.681;2098228;-34463.4801;-32437.5406;-26108.2202;-33802.0697;-20668.2086;-36512.4866;-31862.9444;-30878.7078;-14202.7214;-17877.236;-11427.9091;-17531.7004;-16930.0362;-16998.7902;-30109.0702;-42924.3743;N;0.0;0
1733235806.685;2098232;-34460.1721;-32433.8749;-26121.4077;-33836.6702;-20672.8578;-36514.9006;-31867.7053;-30875.4668;-14224.2014;-17880.9911;-11431.3513;-17544.4409;-16979.97;-17005.1828;-30113.6971;-42921.5357;N;0.0;0
1733235806.689;2098236;-34476.8241;-32448.4929;-26149.6156;-33878.5127;-20686.3582;-36534.5255;-31885.5196;-30890.8224;-14255.3598;-17895.0503;-11443.1307;-17566.3233;-16987.1002;-17017.0069;-30129.6785;-42934.7232;N;0.0;0
1733235806.694;2098240;-34481.6521;-32448.6718;-26146.7099;-33860.8548;-20677.0599;-36536.9171;-31884.0668;-30890.1519;-14246.0167;-17889.6636;-11436.6263;-17559.9977;-16932.3832;-17002.0983;-30133.5901;-42932.6445;N;0.0;0
1733235806.698;2098244;-34477.45;-32442.7709;-26118.122;-33812.0833;-20663.9841;-36523.439;-31867.1465;-30878.216;-14216.0207;-17877.2584;-11421.4048;-17541.8481;-16895.8157;-16988.3743;-30124.4482;-42927.3695;N;0.0;0
1733235806.702;2098248;-34469.0904;-32436.7583;-26103.4146;-33804.1261;-20665.7946;-36515.8394;-31862.6761;-30875.735;-14209.3152;-17877.4148;-11427.6633;-17535.0308;-16926.9741;-16993.0682;-30117.9886;-42926.3413;N;0.0;0
1733235806.706;2098252;-34476.8688;-32439.1276;-26126.4816;-33845.6556;-20680.4797;-36525.3389;-31878.2553;-30888.0061;-14241.904;-17892.3681;-11444.2259;-17552.3981;-16979.4783;-17010.2566;-30122.9507;-42929.3588;N;0.0;0
1733235806.711;2098256;-34477.0253;-32440.9381;-26143.4242;-33879.1385;-20684.9277;-36528.9375;-31884.8938;-30890.7107;-14263.8087;-17894.8492;-11440.4932;-17562.5682;-16972.4375;-17004.4675;-30122.4366;-42929.3811;N;0.0;0
1733235806.715;2098260;-34480.1992;-32450.7728;-26145.8606;-33866.1969;-20685.1065;-36535.1066;-31889.0959;-30894.354;-14253.3481;-17893.7092;-11436.9839;-17558.7013;-16924.7612;-16993.1129;-30129.8797;-42933.9632;N;0.0;0
1733235806.719;2098264;-34487.6423;-32459.7135;-26130.4826;-33828.713;-20687.4758;-36534.6819;-31887.0395;-30898.1091;-14230.1023;-17890.3788;-11441.4319;-17553.404;-16905.5164;-16999.6619;-30133.2995;-42939.5065;N;0.0;0
1733235806.723;2098268;-34479.5734;-32449.4094;-26111.0589;-33815.7713;-20684.883;-36525.5848;-31876.6683;-30889.7048;-14219.8876;-17882.8686;-11444.6059;-17549.6936;-16941.905;-17010.3014;-30125.7893;-42932.5774;N;0.0;0
1733235806.725;2098272;-34475.0807;-32445.9225;-26118.7032;-33845.8344;-20687.8111;-36523.7072;-31879.1047;-30885.1451;-14240.9652;-17886.8026;-11445.5894;-17558.7684;-16991.3024;-17013.5424;-30122.3695;-42930.0517;N;0.0;0
1733235806.729;2098276;-34471.5044;-32439.0158;-26131.4437;-33870.1531;-20682.8713;-36522.0755;-31878.7694;-30881.2559;-14249.526;-17882.4663;-11434.19;-17554.1639;-16971.0293;-16992.2188;-30118.7038;-42927.1013;N;0.0;0
1733235806.733;2098280;-34467.3023;-32431.7068;-26120.7819;-33841.1406;-20664.3641;-36511.5032;-31868.9793;-30872.6057;-14227.5989;-17864.3838;-11417.0238;-17531.8345;-16904.5106;-16973.3986;-30110.6349;-42919.144;N;0.0;0
1733235806.737;2098284;-34468.4422;-32428.3317;-26099.8607;-33795.5207;-20655.2893;-36502.8754;-31858.9658;-30870.2588;-14196.9547;-17853.2526;-11411.503;-17513.8414;-16869.1054;-16976.7067;-30105.0246;-42915.4113;N;0.0;0
1733235806.75;2098288;-34467.8164;-32423.459;-26100.263;-33797.6441;-20665.7052;-36509.5809;-31867.3477;-30877.389;-14203.6825;-17865.2331;-11426.0763;-17529.4429;-16922.4143;-16996.108;-30106.8127;-42918.2723;N;0.0;0
1733235806.754;2098292;-34440.4131;-32406.6952;-26105.1357;-33829.0036;-20672.1649;-36509.3797;-31870.991;-30875.8914;-14227.0848;-17869.9717;-11427.8868;-17536.0367;-16963.9885;-16989.246;-30097.6261;-42915.1207;N;0.0;0
1733235806.758;2098296;-34466.9223;-32445.5202;-26129.5214;-33868.1862;-20683.9442;-36517.8511;-31875.8637;-30876.6291;-14238.5513;-17869.0329;-11420.4884;-17531.6781;-16943.1344;-16974.3821;-30104.5328;-42925.9837;N;0.0;0
1733235806.762;2098300;-34506.8872;-32482.7135;-26144.363;-33867.0015;-20694.1366;-36528.0434;-31882.5468;-30887.2014;-14229.4541;-17869.4576;-11419.192;-17528.6382;-16892.1947;-16973.6668;-30121.8554;-42938.59;N;0.0;0
1733235806.764;2098304;-34507.9824;-32479.3607;-26124.6487;-33825.919;-20689.6216;-36525.4059;-31877.5624;-30891.4036;-14208.9799;-17870.6869;-11422.8353;-17526.9172;-16874.3581;-16981.1994;-30116.7145;-42940.1323;N;0.0;0
1733235806.768;2098308;-34522.5558;-32503.1653;-26121.5866;-33822.5663;-20698.0929;-36529.2728;-31876.4672;-30896.835;-14211.8409;-17876.9454;-11435.0393;-17531.4769;-16919.5086;-17000.3772;-30121.3413;-42945.9438;N;0.0;0
1733235806.772;2098312;-34519.9406;-32506.831;-26129.5885;-33853.5905;-20699.6575;-36525.4506;-31875.3719;-30889.9954;-14230.8623;-17879.203;-11435.9781;-17538.1154;-16967.8777;-17000.3325;-30115.8875;-42938.4783;N;0.0;0
1733235806.776;2098316;-34505.7249;-32501.7571;-26132.8071;-33869.1249;-20694.7178;-36513.7383;-31869.8063;-30879.6465;-14236.4725;-17868.3177;-11425.4728;-17531.3875;-16956.3442;-16984.4851;-30102.7223;-42931.6387;N;0.0;0
1733235806.779;2098320;-34532.1447;-32526.9029;-26140.5632;-33859.4913;-20697.78;-36522.612;-31877.8753;-30891.2024;-14231.6446;-17870.5975;-11426.121;-17527.923;-16897.8497;-16978.5842;-30109.4502;-42943.7533;N;0.0;0
1733235806.783;2098324;-34535.3857;-32528.5345;-26120.0443;-33822.9239;-20690.7392;-36518.6557;-31872.9132;-30893.4376;-14202.0062;-17866.5966;-11423.5282;-17517.8424;-16868.0102;-16978.4725;-30108.1315;-42944.2227;N;0.0;0
1733235806.787;2098328;-34551.3001;-32549.4781;-26103.504;-33813.5138;-20689.0181;-36501.1767;-31856.1271;-30880.0712;-14180.2579;-17853.9231;-11412.33;-17503.1126;-16898.8109;-16977.5784;-30090.3842;-42934.4326;N;0.0;0
1733235806.791;2098332;-34534.4469;-32525.6735;-26122.0559;-33857.882;-20702.0044;-36512.9784;-31869.8063;-30886.4415;-14218.0994;-17876.1855;-11433.9665;-17529.7111;-16968.5259;-17005.3393;-30085.4892;-42935.4832;N;0.0;0
1733235806.796;2098336;-34569.4274;-32558.3741;-26156.5447;-33901.4903;-20720.8022;-36530.4351;-31885.8102;-30898.2655;-14245.2568;-17890.8035;-11442.1919;-17546.3855;-16979.3442;-17012.313;-30114.837;-42952.9846;N;0.0;0
1733235806.8;2098340;-34579.7539;-32577.7307;-26163.4737;-33887.2522;-20717.9859;-36536.9171;-31885.542;-30903.0935;-14237.7689;-17888.4789;-11436.6487;-17542.2728;-16925.2753;-16998.3208;-30131.1985;-42957.6784;N;0.0;0
1733235806.804;2098344;-34564.0406;-32561.1234;-26134.1706;-33843.0628;-20703.6808;-36528.2446;-31876.4001;-30900.5454;-14213.9643;-17879.9182;-11432.3348;-17529.8452;-16892.7982;-16995.5045;-30129.1645;-42954.5939;N;0.0;0
1733235806.808;2098348;-34541.6889;-32540.9174;-26106.6556;-33815.5478;-20690.091;-36511.8831;-31857.9152;-30881.0994;-14200.0839;-17866.6189;-11424.8917;-17521.441;-16918.6145;-16988.799;-30111.6854;-42938.0313;N;0.0;0
1733235806.811;2098352;-34533.6422;-32537.0282;-26118.882;-33846.5497;-20698.1376;-36515.303;-31866.3642;-30878.7078;-14225.2073;-17874.7326;-11433.9218;-17536.9754;-16974.8515;-16996.0186;-30110.6125;-42938.076;N;0.0;0
1733235806.815;2098356;-34541.5771;-32536.9388;-26142.7537;-33884.0112;-20704.0831;-36524.7354;-31876.9142;-30885.0333;-14250.8894;-17881.0805;-11436.9616;-17548.8442;-16970.7388;-16994.3422;-30115.8205;-42937.2936;N;0.0;0
1733235806.819;2098360;-34545.6451;-32536.1788;-26144.5194;-33866.8898;-20695.1424;-36528.5352;-31873.7179;-30885.6815;-14238.1042;-17877.1913;-11427.5962;-17540.6858;-16922.4367;-16984.6639;-30114.8817;-42934.5891;N;0.0;0
1733235806.823;2098364;-34545.0193;-32537.587;-26129.432;-33827.9307;-20691.4321;-36523.5731;-31871.3933;-30890.353;-14211.2598;-17875.2691;-11426.6351;-17530.8511;-16887.4562;-16988.6425;-30115.3287;-42940.1994;N;0.0;0
1733235806.826;2098368;-34535.4974;-32526.277;-26116.1327;-33816.5984;-20694.159;-36514.4089;-31865.6936;-30886.9109;-14203.5708;-17870.6869;-11425.6516;-17526.1348;-16914.0548;-16990.9224;-30106.7457;-42934.3209;N;0.0;0
1733235806.83;2098372;-34528.1884;-32521.4714;-26121.676;-33851.2212;-20700.7527;-36512.7996;-31869.0017;-30885.1004;-14225.5872;-17877.9736;-11428.2444;-17538.1154;-16965.5532;-16993.627;-30101.2024;-42932.041;N;0.0;0
1733235806.834;2098376;-34523.8522;-32518.4092;-26131.8684;-33880.1444;-20703.3679;-36512.9113;-31873.1815;-30883.9157;-14238.5513;-17873.615;-11422.7906;-17534.0697;-16949.7952;-16984.4851;-30096.5533;-42926.7213;N;0.0;0
1733235806.838;2098380;-34507.4907;-32508.5744;-26117.295;-33849.6342;-20686.2465;-36502.9871;-31859.0328;-30873.8798;-14214.0538;-17855.9795;-11405.7362;-17512.6344;-16883.4329;-16964.3238;-30089.0431;-42922.0721;N;0.0;0
1733235806.843;2098384;-34512.7881;-32512.7766;-26103.8169;-33812.8656;-20685.2183;-36507.8598;-31861.7821;-30881.77;-14193.736;-17862.0368;-11415.3028;-17513.5732;-16873.1511;-16983.0546;-30095.7039;-42933.0915;N;0.0;0
1733235806.847;2098388;-34522.5558;-32521.3149;-26104.5098;-33815.6596;-20692.2591;-36513.5148;-31865.9842;-30886.6873;-14199.9051;-17871.2457;-11424.1317;-17526.4925;-16909.3162;-16988.6202;-30100.0401;-42935.8408;N;0.0;0
1733235806.851;2098392;-34534.8269;-32526.0535;-26135.3105;-33866.9345;-20709.4699;-36535.4642;-31888.1795;-30900.1654;-14247.0226;-17895.408;-11439.9344;-17560.8248;-16974.0692;-17002.0759;-30117.8992;-42944.0439;N;0.0;0
1733235806.855;2098396;-34537.9561;-32525.003;-26155.9635;-33897.1317;-20716.8683;-36542.505;-31895.7344;-30900.8807;-14267.8097;-17902.784;-11442.259;-17565.2057;-16976.7514;-17005.2946;-30119.4862;-42946.6814;N;0.0;0
1733235806.858;2098400;-34534.134;-32523.8407;-26151.1803;-33876.0093;-20708.1512;-36536.0677;-31889.0959;-30896.0974;-14245.9944;-17892.8152;-11430.0549;-17547.1902;-16917.2287;-16990.7883;-30119.8214;-42945.6532;N;0.0;0
1733235806.862;2098404;-34539.5654;-32530.9709;-26136.9869;-33838.883;-20707.19;-36536.3806;-31884.0221;-30901.1489;-14221.4522;-17889.0154;-11430.4349;-17546.8773;-16895.0558;-16993.0458;-30128.181;-42951.3976;N;0.0;0
1733235806.866;2098408;-34521.4382;-32524.7571;-26109.7625;-33819.8841;-20701.1774;-36519.7062;-31870.5663;-30891.56;-14213.1373;-17884.9474;-11431.9995;-17541.6246;-16929.1198;-17001.0254;-30107.3045;-42943.2839;N;0.0;0
